# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1780	0.836960	0.003005	0.000557	0.000865	-0.000270	0.000623	839.000000	199.223493	0.838272	0.002729	0.000392	0.000503	0.001736	0.001801	840.000000	199.223493	0.839005	0.002733	0.000439	0.000528	0.003096	0.001433
1783	0.837500	0.003479	-0.000516	0.000562	0.002527	0.000772	842.000000	199.223493	0.834529	0.003454	-0.000559	0.000447	0.003183	0.000230	843.000000	199.223493	0.833545	0.004353	-0.000539	0.000383	0.002701	0.000796
1786	0.832928	0.004807	-0.000695	0.000242	0.003925	0.001505	845.000000	199.223493	0.830691	0.004564	-0.001301	0.000340	0.005170	0.001147	846.000000	199.223493	0.830883	0.004746	-0.000645	0.000477	0.006231	0.002264
1789	0.829572	0.003826	-0.001054	0.000172	0.005459	0.002119	848.000000	199.223493	0.831462	0.003287	0.000049	0.000412	0.005228	0.001067	849.000000	199.223493	0.831404	0.002526	-0.000578	0.000228	0.003193	0.001798
1792	0.831906	0.002472	0.000313	0.000582	0.002122	0.002176	851.000000	199.223493	0.828588	0.002934	-0.000067	0.000480	0.001543	0.001128	852.000000	199.223493	0.829340	0.002750	-0.001290	0.000248	0.000270	0.001515
1795	0.828376	0.001069	-0.000217	0.000411	-0.000743	0.001746	854.000000	199.223493	0.828395	0.001876	0.000294	0.000382	-0.002199	0.001653	855.000000	199.223493	0.827701	0.001371	0.000098	0.000576	-0.000617	0.001407
1798	0.827006	0.002318	0.000371	0.000713	-0.000617	0.001817	857.000000	199.223493	0.828684	0.001721	-0.000179	0.000677	-0.002170	0.002396	858.000000	199.223493	0.827469	0.003219	0.000233	0.000372	-0.003067	0.002761
1801	0.827122	0.002292	-0.000268	0.000461	0.000280	0.002700	860.000000	199.223493	0.825810	0.001658	-0.000680	0.000442	0.001910	0.002309	861.000000	199.223493	0.827218	0.002973	-0.000093	0.000349	0.002614	0.003349
1804	0.827141	0.003935	-0.000239	0.000317	0.001881	0.003288	863.000000	199.223493	0.824923	0.002815	-0.000011	0.000150	0.002189	0.003075	864.000000	199.223493	0.829051	0.001438	0.000724	0.000511	0.001929	0.002782
1807	0.827951	0.002119	-0.000396	0.000320	0.000733	0.002140	866.000000	199.223493	0.829533	0.000860	0.000548	0.000418	0.000453	0.001911	867.000000	199.223493	0.829803	0.002571	0.000591	0.000723	-0.000212	0.001439
1810	0.829823	0.002150	0.000285	0.000265	-0.001418	0.002732	869.000000	199.223493	0.829938	0.001875	-0.000396	0.000335	-0.002749	0.002527	870.000000	199.223493	0.825405	0.001114	0.000470	0.000759	-0.004649	0.001724
1813	0.828299	0.001879	0.000499	0.000321	-0.002411	0.001496	872.000000	199.223493	0.827585	0.002198	0.000058	0.000386	-0.001668	0.002110	873.000000	199.223493	0.828704	0.003731	0.000249	0.000346	-0.001398	0.002180
1816	0.828704	0.004308	-0.000070	0.000384	-0.001090	0.001546	875.000000	199.223493	0.829610	0.004388	-0.000261	0.000089	-0.002797	0.001509	876.000000	199.223493	0.827739	0.004789	-0.000478	0.000432	-0.003192	0.002128
1819	0.825656	0.004738	-0.000306	0.000213	-0.003308	0.002121	878.000000	199.223493	0.826138	0.003115	0.000029	0.000520	-0.001408	0.002191	879.000000	199.223493	0.824749	0.003536	0.000136	0.000517	-0.002267	0.001642
1822	0.826582	0.004604	0.000315	0.000398	-0.000405	0.001227	881.000000	199.223493	0.826196	0.003410	0.000866	0.000427	-0.001427	0.002064	882.000000	199.223493	0.826003	0.002457	-0.000503	0.000471	-0.001717	0.001479
1825	0.828221	0.004781	-0.000618	0.000852	-0.000627	0.002595	884.000000	199.223493	0.822897	0.005358	-0.000172	0.000458	0.000492	0.002335	885.000000	199.223493	0.822743	0.004867	-0.000585	0.000375	0.000338	0.002408
1828	0.823341	0.004398	-0.000141	0.000351	0.001023	0.002490	887.000000	199.223493	0.826003	0.004434	0.001284	0.000408	0.001186	0.001570	888.000000	199.223493	0.823920	0.004740	-0.000062	0.000434	0.001341	0.001853
1831	0.824904	0.002989	-0.000346	0.000426	0.001331	0.002184	890.000000	199.223493	0.821393	0.002033	0.000715	0.000341	-0.000309	0.001873	891.000000	199.223493	0.823110	0.002789	0.000196	0.000769	-0.000145	0.002303
1834	0.822897	0.001550	-0.000438	0.000338	-0.000714	0.001417	893.000000	199.223493	0.827296	0.001759	-0.000790	0.000260	-0.000097	0.001299	894.000000	199.223493	0.825270	0.001474	-0.001439	0.000551	0.000820	0.000817
1837	0.823592	0.004187	-0.000399	0.000704	-0.000222	0.001257	896.000000	199.223493	0.826813	0.004523	-0.000049	0.000641	0.001099	0.001220	897.000000	199.223493	0.828009	0.003646	-0.000129	0.000487	0.001080	0.000925
1840	0.826601	0.004368	0.000278	0.000591	0.001476	0.001165	899.000000	199.223493	0.827180	0.005278	0.000570	0.000473	0.002460	0.000835	900.000000	199.223493	0.824228	0.003283	-0.000365	0.000637	0.000511	0.001148
1843	0.826350	0.003236	0.000752	0.000569	0.000704	0.001200	902.000000	199.223493	0.824846	0.003022	-0.000016	0.000551	0.000945	0.000943	903.000000	199.223493	0.824595	0.003074	0.000019	0.000309	-0.003202	0.000902
1846	0.826292	0.003225	0.000733	0.000491	-0.002643	0.000809	905.000000	199.223493	0.826254	0.002537	-0.000002	0.000538	-0.001302	0.001557	906.000000	199.223493	0.824421	0.003329	0.000689	0.000274	0.000772	0.001645
1849	0.826601	0.004732	-0.000089	0.000221	0.001466	0.001465	908.000000	199.223493	0.826563	0.002943	-0.000644	0.000593	0.001206	0.002322	909.000000	199.223493	0.825849	0.003706	0.000079	0.000510	-0.000193	0.001976
1852	0.826987	0.003540	0.001401	0.000513	0.000598	0.001937	911.000000	199.223493	0.828086	0.003626	0.000113	0.000746	-0.000029	0.001276	912.000000	199.223493	0.824248	0.001143	-0.000689	0.000811	0.001351	0.001083
1855	0.825926	0.002729	-0.000323	0.000606	0.002720	0.000454	914.000000	199.223493	0.825270	0.002023	-0.000247	0.000427	0.002228	0.000911	915.000000	199.223493	0.824286	0.002821	0.000822	0.000482	0.001967	0.001783
1858	0.823939	0.003311	0.000324	0.000555	-0.001177	0.001072	917.000000	199.223493	0.825251	0.003475	0.000598	0.000399	-0.000444	0.000990	918.000000	199.223493	0.826312	0.002264	-0.000489	0.000408	-0.002209	0.000554
1861	0.830614	0.003384	0.000029	0.000274	-0.001996	0.001229	920.000000	199.223493	0.828665	0.003838	0.000316	0.000644	-0.002035	0.000851	921.000000	199.223493	0.827315	0.003437	0.000141	0.000473	0.000376	0.001014
1864	0.824788	0.002445	-0.000302	0.000562	0.000945	0.001136	923.000000	199.223493	0.823360	0.003332	0.000119	0.000561	-0.000955	0.002247	924.000000	199.223493	0.827566	0.003348	0.000023	0.000421	0.000926	0.001718
1867	0.829572	0.003821	0.000101	0.000536	0.000251	0.001345	926.000000	199.223493	0.831173	0.004563	-0.000444	0.000437	0.001495	0.001390	927.000000	199.223493	0.833893	0.002981	0.000382	0.000878	0.000810	0.001992
1870	0.831250	0.001739	-0.000034	0.000323	0.000800	0.001881	929.000000	199.223493	0.832504	0.002046	-0.000790	0.000132	-0.000868	0.002156	930.000000	199.223493	0.833912	0.001990	-0.000506	0.001085	-0.000569	0.002422
1873	0.834433	0.003121	0.000169	0.000351	0.000694	0.001406	932.000000	199.223493	0.832504	0.002867	-0.000049	0.000457	-0.000675	0.001208	933.000000	199.223493	0.831192	0.002370	-0.000943	0.000821	-0.000396	0.001743
1876	0.830016	0.001103	-0.000192	0.000400	0.000434	0.001310	935.000000	199.223493	0.828819	0.001195	0.000538	0.000682	-0.001996	0.001978	936.000000	199.223493	0.827469	0.001571	-0.000260	0.000473	-0.001611	0.002020
1879	0.828221	0.002121	-0.000513	0.000375	-0.002093	0.002668	938.000000	199.223493	0.827623	0.002294	-0.000072	0.000535	-0.003443	0.002348	939.000000	199.223493	0.828376	0.001116	-0.000576	0.000631	-0.002816	0.001607
1882	0.829186	0.001688	0.000068	0.000612	-0.004234	0.002121	941.000000	199.223493	0.827430	0.002314	0.000526	0.000833	-0.003318	0.001993	942.000000	199.223493	0.828704	0.001470	0.000092	0.000511	-0.003308	0.001587
1885	0.829012	0.003121	-0.000470	0.000588	-0.002980	0.002152	944.000000	199.223493	0.827797	0.003295	-0.000197	0.000941	-0.005179	0.001486	945.000000	199.223493	0.833198	0.002440	0.000189	0.000515	-0.004282	0.001697
1888	0.831617	0.001172	-0.000046	0.000498	-0.004109	0.000771	947.000000	199.223493	0.826428	0.001263	-0.000753	0.000446	-0.006057	0.001378	948.000000	199.223493	0.825829	0.001697	-0.000624	0.000342	-0.006732	0.001306
1891	0.829456	0.001540	0.000135	0.000644	-0.007437	0.001268	950.000000	199.223493	0.828472	0.002985	0.000065	0.000610	-0.005112	0.002628	951.000000	199.223493	0.832156	0.001365	0.000436	0.000265	-0.004417	0.003371
1894	0.835031	0.003274	0.000317	0.000419	-0.002276	0.002123	953.000000	199.223493	0.833314	0.003422	-0.001155	0.000312	-0.001939	0.002774	954.000000	199.223493	0.832735	0.001746	-0.000871	0.000533	-0.002025	0.002656
1897	0.833603	0.001687	-0.001169	0.000623	-0.002807	0.002438	956.000000	199.223493	0.833218	0.001426	-0.000155	0.000820	-0.001379	0.002155	957.000000	199.223493	0.831134	0.001412	0.000244	0.000410	-0.001466	0.001947
1900	0.829032	0.002315	-0.000006	0.000118	-0.000926	0.001835	959.000000	199.223493	0.826196	0.001928	-0.000029	0.000599	-0.000849	0.001806	960.000000	199.223493	0.825907	0.002308	-0.000767	0.000375	-0.000887	0.001417
1903	0.824865	0.002331	-0.000691	0.000444	-0.001109	0.001666	962.000000	199.223493	0.825656	0.001583	-0.000682	0.000521	-0.000829	0.001589	963.000000	199.223493	0.826852	0.002598	-0.000236	0.000548	-0.000772	0.001824
1906	0.826755	0.001668	-0.000241	0.000697	0.003019	0.001323	965.000000	199.223493	0.823148	0.001315	0.000072	0.000322	0.001408	0.002229	966.000000	199.223493	0.824190	0.002923	-0.000210	0.000489	0.000116	0.001766
1909	0.821991	0.001989	-0.000216	0.000406	0.001225	0.001445	968.000000	199.223493	0.826350	0.001905	-0.000442	0.000459	-0.000530	0.002602	969.000000	199.223493	0.825366	0.002384	-0.000308	0.000405	0.000039	0.002793
1912	0.827681	0.001754	-0.001046	0.000462	0.000974	0.002187	971.000000	199.223493	0.826736	0.003371	-0.000904	0.000528	0.000511	0.001980	972.000000	199.223493	0.823900	0.003843	-0.000088	0.000504	0.002363	0.002008
